qID,qText,qSpan,speaker,addressee,qType,refExp,menTexts,menSpans,menEnts,speakerGender,dialogueTurn,speakerType,novel,startParaID,endParaID,startChapID,endChapID,speakerID,startByte,endByte
Q1178-0,"No, we have no real ties,","[280814, 280839]",Helen,"['Aunt Juley', 'Tibby', 'Margaret']",Explicit,said Helen,['we'],"[[280818, 280820]]","[['Margaret', 'Tibby', 'Helen']]",X,1178,major,HowardsEnd,1391,1391,18,18,16,280814,280839
Q1179-0,"Shan t I go up to town to-day, take the house if it s the least possible, and then come down by the afternoon train to-morrow, and start enjoying myself. I shall be no fun to myself or to others until this business is off my mind.","[280881, 281111]",Margaret,"['Aunt Juley', 'Tibby', 'Helen']",Implicit,,[],[],[],X,1179,major,HowardsEnd,1392,1392,18,18,25,280881,281111
Q1180-0,"But you won t do anything rash, Margaret?","[281115, 281156]",Aunt Juley,"['Margaret', 'Tibby', 'Helen']",Implicit,,"['you', 'Margaret']","[[281119, 281122], [281147, 281155]]","[['Margaret'], ['Margaret']]",X,1180,minor,HowardsEnd,1393,1393,18,18,6,281115,281156
Q1181-0,There s nothing rash to do.,"[281160, 281187]",Margaret,"['Aunt Juley', 'Tibby', 'Helen']",Implicit,,[],[],[],X,1181,major,HowardsEnd,1394,1394,18,18,25,281160,281187
Q1182-0,Who ARE the Wilcoxes?,"[281191, 281212]",Tibby,"['Aunt Juley', 'Margaret', 'Helen']",Explicit,said Tibby,['the Wilcoxes'],"[[281199, 281211]]","[['Paul', 'Charles Wilcox', 'Henry', 'Evie', 'Dolly']]",X,1182,minor,HowardsEnd,1395,1395,18,18,45,281191,281212
Q1183-0,I don t MANAGE the Wilcoxes; I don t see where they come IN.,"[281348, 281408]",Aunt Juley,"['Margaret', 'Tibby', 'Helen']",Implicit,,"['the Wilcoxes', 'they']","[[281363, 281375], [281395, 281399]]","[['Paul', 'Charles Wilcox', 'Henry', 'Evie', 'Dolly'], ['Paul', 'Charles Wilcox', 'Henry', 'Evie', 'Dolly']]",X,1183,minor,HowardsEnd,1395,1395,18,18,6,281348,281408
Q1184-0,"No more do I,","[281412, 281425]",Helen,"['Aunt Juley', 'Tibby', 'Margaret']",Explicit,agreed Helen,[],[],[],X,1184,major,HowardsEnd,1396,1396,18,18,16,281412,281425
Q1184-1,"It s funny that we just don t lose sight of them. Out of all our hotel acquaintances, Mr. Wilcox is the only one who has stuck. It is now over three years, and we have drifted away from far more interesting people in that time.","[281442, 281669]",Helen,"['Aunt Juley', 'Tibby', 'Margaret']",Explicit,agreed Helen,"['we', 'them', 'Mr. Wilcox', 'we']","[[281458, 281460], [281486, 281490], [281528, 281538], [281602, 281604]]","[['Margaret', 'Helen'], ['Paul', 'Charles Wilcox', 'Henry', 'Evie', 'Dolly'], ['Henry'], ['Margaret', 'Helen']]",X,1184,major,HowardsEnd,1396,1396,18,18,16,281442,281669
Q1185-0,Interesting people don t get one houses.,"[281673, 281713]",Margaret,"['Aunt Juley', 'Tibby', 'Helen']",Implicit,,[],[],[],X,1185,major,HowardsEnd,1397,1397,18,18,25,281673,281713
Q1186-0,"Meg, if you start in your honest-English vein, I shall throw the treacle at you.","[281717, 281797]",Helen,"['Aunt Juley', 'Tibby', 'Margaret']",Implicit,,"['Meg', 'you', 'you']","[[281717, 281720], [281725, 281728], [281793, 281796]]","[['Margaret'], ['Margaret'], ['Margaret']]",X,1186,major,HowardsEnd,1398,1398,18,18,16,281717,281797
Q1187-0,"It s a better vein than the cosmopolitan,","[281801, 281842]",Margaret,"['Aunt Juley', 'Tibby', 'Helen']",Explicit,said Margaret,[],[],[],X,1187,major,HowardsEnd,1399,1399,18,18,25,281801,281842
Q1187-1,"Now, children, which is it to be? You know the Ducie Street house. Shall I say yes or shall I say no? Tibby love--which? I m specially anxious to pin you both.","[281872, 282031]",Margaret,"['Aunt Juley', 'Tibby', 'Helen']",Explicit,said Margaret,"['children', 'You', 'Tibby love', 'you both']","[[281877, 281885], [281906, 281909], [281974, 281984], [282022, 282030]]","[['Tibby', 'Helen'], ['Tibby', 'Helen'], ['Tibby'], ['Tibby', 'Helen']]",X,1187,major,HowardsEnd,1399,1399,18,18,25,281872,282031
Q1188-0,It depends on nothing of the sort. Say  yes. ,"[282103, 282148]",Margaret,"['Aunt Juley', 'Tibby', 'Helen']",Implicit,,[],[],[],X,1188,major,HowardsEnd,1401,1401,18,18,25,282103,282148
Q1189-0,"I think,","[282203, 282211]",Margaret,"['Aunt Juley', 'Tibby', 'Helen']",Anaphoric,she said,[],[],[],X,1189,major,HowardsEnd,1403,1403,18,18,25,282203,282211
Q1189-1,that our race is degenerating. We cannot settle even this little thing; what will it be like when we have to settle a big one?,"[282224, 282350]",Margaret,"['Aunt Juley', 'Tibby', 'Helen']",Anaphoric,she said,"['our', 'We', 'we']","[[282229, 282232], [282255, 282257], [282322, 282324]]","[['Margaret', 'Tibby', 'Helen'], ['Margaret', 'Helen', 'Tibby'], ['Margaret', 'Helen', 'Tibby']]",X,1189,major,HowardsEnd,1403,1403,18,18,25,282224,282350
Q1190-0,"It will be as easy as eating,","[282354, 282383]",Helen,"['Aunt Juley', 'Tibby', 'Margaret']",Explicit,returned Helen,[],[],[],X,1190,major,HowardsEnd,1404,1404,18,18,16,282354,282383
Q1191-0,"I was thinking of father. How could he settle to leave Germany as he did, when he had fought for it as a young man, and all his feelings and friends were Prussian? How could he break loose with Patriotism and begin aiming at something else? It would have killed me. When he was nearly forty he could change countries and ideals--and we, at our age, can t change houses. It s humiliating.","[282403, 282790]",Margaret,"['Aunt Juley', 'Tibby', 'Helen']",Implicit,,"['father', 'he', 'he', 'he', 'his', 'he', 'he', 'he', 'we']","[[282421, 282427], [282439, 282441], [282469, 282471], [282482, 282484], [282527, 282530], [282577, 282579], [282674, 282676], [282694, 282696], [282736, 282738]]","[['Ernst'], ['Uncle Ernst'], ['Uncle Ernst'], ['Uncle Ernst'], ['Uncle Ernst'], ['Uncle Ernst'], ['Uncle Ernst'], ['Uncle Ernst'], ['Margaret', 'Tibby', 'Helen']]",X,1191,major,HowardsEnd,1405,1405,18,18,25,282403,282790
Q1192-0,"Your father may have been able to change countries,","[282794, 282845]",Aunt Juley,"['Margaret', 'Tibby', 'Helen']",Explicit,said Mrs Munt,['Your father'],"[[282794, 282805]]",[['Uncle Ernst']],X,1192,minor,HowardsEnd,1406,1406,18,18,6,282794,282845
Q1192-1,"and that may or may not be a good thing. But he could change houses no better than you can, in fact, much worse. Never shall I forget what poor Emily suffered in the move from Manchester.","[282878, 283065]",Aunt Juley,"['Margaret', 'Tibby', 'Helen']",Explicit,said Mrs Munt,"['he', 'you', 'poor Emily']","[[282923, 282925], [282961, 282964], [283017, 283027]]","[['Uncle Ernst'], ['Margaret', 'Tibby', 'Helen'], ['Emily']]",X,1192,minor,HowardsEnd,1406,1406,18,18,6,282878,283065
Q1193-0,"I knew it,","[283069, 283079]",Helen,"['Aunt Juley', 'Tibby', 'Margaret']",Explicit,cried Helen,[],[],[],X,1193,major,HowardsEnd,1407,1407,18,18,16,283069,283079
Q1193-1,"I told you so. It is the little things one bungles at. The big, real ones are nothing when they come.","[283095, 283196]",Helen,"['Aunt Juley', 'Tibby', 'Margaret']",Explicit,cried Helen,[],[],[],X,1193,major,HowardsEnd,1407,1407,18,18,16,283095,283196
Q1194-0,"Bungle, my dear! You are too little to recollect--in fact, you weren t there. But the furniture was actually in the vans and on the move before the lease for Wickham Place was signed, and Emily took train with baby--who was Margaret then--and the smaller luggage for London, without so much as knowing where her new home would be. Getting away from that house may be hard, but it is nothing to the misery that we all went through getting you into it.","[283200, 283650]",Aunt Juley,"['Margaret', 'Tibby', 'Helen']",Implicit,,"['my dear', 'You', 'you', 'Emily', 'baby', 'Margaret', 'we', 'you']","[[283208, 283215], [283217, 283220], [283259, 283262], [283388, 283393], [283410, 283414], [283424, 283432], [283610, 283612], [283638, 283641]]","[['Helen'], ['Helen'], ['Helen'], ['Emily'], ['Margaret'], ['Margaret'], ['Aunt Juley', 'Emily', 'Ernst'], ['Margaret', 'Tibby', 'Helen']]",X,1194,minor,HowardsEnd,1408,1408,18,18,6,283200,283650
Q1195-0,"And that s the man who beat the Austrians, and the Danes, and the French, and who beat the Germans that were inside himself. And we re like him.","[283690, 283834]",Helen,"['Aunt Juley', 'Tibby', 'Margaret']",Explicit,Helen with her mouth full cried,"['we', 'him']","[[283819, 283821], [283830, 283833]]","[['Margaret', 'Tibby', 'Helen'], ['Uncle Ernst']]",X,1195,major,HowardsEnd,1410,1410,18,18,16,283690,283834
Q1196-0,"Speak for yourself,","[283838, 283857]",Tibby,"['Aunt Juley', 'Margaret', 'Helen']",Explicit,said Tibby,[],[],[],X,1196,minor,HowardsEnd,1411,1411,18,18,45,283838,283857
Q1196-1,"Remember that I am cosmopolitan, please.","[283872, 283912]",Tibby,"['Aunt Juley', 'Margaret', 'Helen']",Explicit,said Tibby,[],[],[],X,1196,minor,HowardsEnd,1411,1411,18,18,45,283872,283912
Q1197-0,Helen may be right.,"[283916, 283935]",Margaret,"['Aunt Juley', 'Tibby', 'Helen']",Implicit,,['Helen'],"[[283916, 283921]]",[['Helen']],X,1197,major,HowardsEnd,1412,1412,18,18,25,283916,283935
Q1198-0,"Of course she s right,","[283939, 283961]",Helen,"['Aunt Juley', 'Tibby', 'Margaret']",Explicit,said Helen,['she'],"[[283949, 283952]]",[['Helen']],X,1198,major,HowardsEnd,1413,1413,18,18,16,283939,283961
Q1199-0,"This is awfully kind of you,","[285441, 285469]",Margaret,"['Crane', 'Henry']",Anaphoric,she began,['you'],"[[285465, 285468]]",[['Henry']],X,1199,major,HowardsEnd,1416,1416,18,18,25,285441,285469
Q1199-1,but I m afraid it s not going to do. The house has not been built that suits the Schlegel family.,"[285483, 285580]",Margaret,"['Crane', 'Henry']",Anaphoric,she began,['the Schlegel family'],"[[285560, 285579]]","[['Margaret', 'Tibby', 'Helen']]",X,1199,major,HowardsEnd,1416,1416,18,18,25,285483,285580
Q1200-0,What! Have you come up determined not to deal?,"[285584, 285630]",Henry,"['Crane', 'Margaret']",Implicit,,['you'],"[[285595, 285598]]",[['Margaret']],X,1200,major,HowardsEnd,1417,1417,18,18,17,285584,285630
Q1201-0,Not exactly.,"[285634, 285646]",Margaret,"['Crane', 'Henry']",Implicit,,[],[],[],X,1201,major,HowardsEnd,1418,1418,18,18,25,285634,285646
Q1202-0,Not exactly? In that case let s be starting.,"[285650, 285694]",Henry,"['Crane', 'Margaret']",Implicit,,[],[],[],X,1202,major,HowardsEnd,1419,1419,18,18,17,285650,285694
Q1203-0,"Presumably it s very beautiful,","[285853, 285884]",Margaret,"['Crane', 'Henry']",Anaphoric,she said,[],[],[],X,1203,major,HowardsEnd,1421,1421,18,18,25,285853,285884
Q1203-1,"How do you like it, Crane?","[285897, 285923]",Margaret,"['Crane', 'Henry']",Anaphoric,she said,"['you', 'Crane']","[[285904, 285907], [285917, 285922]]","[['Crane'], ['Crane']]",X,1203,major,HowardsEnd,1421,1421,18,18,25,285897,285923
Q1204-0,"Come, let s be starting,","[285927, 285951]",Henry,"['Crane', 'Margaret']",Anaphoric,repeated her host,[],[],[],X,1204,major,HowardsEnd,1422,1422,18,18,17,285927,285951
Q1204-1,How on earth did you know that my chauffeur was called Crane?,"[285973, 286034]",Henry,"['Crane', 'Margaret']",Anaphoric,repeated her host,"['you', 'my chauffeur', 'Crane']","[[285990, 285993], [286004, 286016], [286028, 286033]]","[['Margaret'], ['Crane'], ['Crane']]",X,1204,major,HowardsEnd,1422,1422,18,18,17,285973,286034
Q1205-0,"Why, I know Crane; I ve been for a drive with Evie once. I know that you ve got a parlourmaid called Milton. I know all sorts of things.","[286038, 286174]",Margaret,"['Crane', 'Henry']",Implicit,,"['Crane', 'Evie', 'you']","[[286050, 286055], [286084, 286088], [286107, 286110]]","[['Crane'], ['Evie'], ['Henry']]",X,1205,major,HowardsEnd,1423,1423,18,18,25,286038,286174
Q1206-0,Evie!,"[286178, 286183]",Henry,"['Crane', 'Margaret']",Anaphoric,he echoed,['Evie'],"[[286178, 286182]]",[['Evie']],X,1206,major,HowardsEnd,1424,1424,18,18,17,286178,286183
Q1206-1,"You won t see her. She s gone out with Cahill. It s no fun, I can tell you, being left so much alone. I ve got my work all day--indeed, a great deal too much of it--but when I come home in the evening, I tell you, I can t stand the house.","[286214, 286452]",Henry,"['Crane', 'Margaret']",Anaphoric,he echoed,"['You', 'her', 'She', 'Cahill', 'you', 'you']","[[286214, 286217], [286228, 286231], [286233, 286236], [286253, 286259], [286285, 286288], [286423, 286426]]","[['Margaret'], ['Evie'], ['Evie'], ['Mr. Cahill'], ['Margaret'], ['Margaret']]",X,1206,major,HowardsEnd,1424,1424,18,18,17,286214,286452
Q1207-0,"In my absurd way, I m lonely too,","[286456, 286489]",Margaret,"['Crane', 'Henry']",Explicit,Margaret replied,[],[],[],X,1207,major,HowardsEnd,1425,1425,18,18,25,286456,286489
Q1207-1,"It s heart-breaking to leave one s old home. I scarcely remember anything before Wickham Place, and Helen and Tibby were born there. Helen says--","[286510, 286655]",Margaret,"['Crane', 'Henry']",Explicit,Margaret replied,"['Helen', 'Tibby', 'Helen']","[[286610, 286615], [286620, 286625], [286643, 286648]]","[['Helen'], ['Tibby'], ['Helen']]",X,1207,major,HowardsEnd,1425,1425,18,18,25,286510,286655
Q1208-0,"You, too, feel lonely?","[286659, 286681]",Henry,"['Crane', 'Margaret']",Implicit,,['You'],"[[286659, 286662]]",[['Margaret']],X,1208,major,HowardsEnd,1426,1426,18,18,17,286659,286681
Q1209-0,"Horribly. Hullo, Parliament s back!","[286685, 286720]",Margaret,"['Crane', 'Henry']",Implicit,,[],[],[],X,1209,major,HowardsEnd,1427,1427,18,18,25,286685,286720
Q1210-0,"Yes, they are talking again,","[286821, 286849]",Henry,"['Crane', 'Margaret']",Anaphoric,said he,[],[],[],X,1210,major,HowardsEnd,1428,1428,18,18,17,286821,286849
Q1210-1,But you were going to say--,"[286861, 286888]",Henry,"['Crane', 'Margaret']",Anaphoric,said he,['you'],"[[286865, 286868]]",[['Margaret']],X,1210,major,HowardsEnd,1428,1428,18,18,17,286861,286888
Q1211-0,"Only some rubbish about furniture. Helen says it alone endures while men and houses perish, and that in the end the world will be a desert of chairs and sofas--just imagine it!--rolling through infinity with no one to sit upon them.","[286892, 287124]",Margaret,"['Crane', 'Henry']",Implicit,,['Helen'],"[[286927, 286932]]",[['Helen']],X,1211,major,HowardsEnd,1429,1429,18,18,25,286892,287124
Q1212-0,Your sister always likes her little joke.,"[287128, 287169]",Henry,"['Crane', 'Margaret']",Implicit,,"['Your sister', 'her']","[[287128, 287139], [287153, 287156]]","[['Helen'], ['Helen']]",X,1212,major,HowardsEnd,1430,1430,18,18,17,287128,287169
Q1213-0,"She says  Yes,  my brother says `No,  to Ducie Street. It s no fun helping us, Mr. Wilcox, I assure you.","[287173, 287277]",Margaret,"['Crane', 'Henry']",Implicit,,"['She', 'my brother', 'us', 'Mr. Wilcox', 'you']","[[287173, 287176], [287189, 287199], [287248, 287250], [287252, 287262], [287273, 287276]]","[['Helen'], ['Tibby'], ['Margaret', 'Tibby', 'Helen'], ['Henry'], ['Henry']]",X,1213,major,HowardsEnd,1431,1431,18,18,25,287173,287277
Q1214-0,You are not as unpractical as you pretend. I shall never believe it.,"[287281, 287349]",Henry,"['Crane', 'Margaret']",Implicit,,"['You', 'you']","[[287281, 287284], [287311, 287314]]","[['Margaret'], ['Margaret']]",X,1214,major,HowardsEnd,1432,1432,18,18,17,287281,287349
Q1215-0,"At all events you responded to my telegram promptly,","[288635, 288687]",Henry,"['Crane', 'Margaret']",Anaphoric,he remarked,['you'],"[[288649, 288652]]",[['Margaret']],X,1215,major,HowardsEnd,1435,1435,18,18,17,288635,288687
Q1216-0,"Oh, even I know a good thing when I see it.","[288704, 288747]",Margaret,"['Crane', 'Henry']",Implicit,,[],[],[],X,1216,major,HowardsEnd,1436,1436,18,18,25,288704,288747
Q1217-0,I m glad you don t despise the goods of this world.,"[288751, 288802]",Henry,"['Crane', 'Margaret']",Implicit,,['you'],"[[288760, 288763]]",[['Margaret']],X,1217,major,HowardsEnd,1437,1437,18,18,17,288751,288802
Q1218-0,"Heavens, no! Only idiots and prigs do that.","[288806, 288849]",Margaret,"['Crane', 'Henry']",Implicit,,[],[],[],X,1218,major,HowardsEnd,1438,1438,18,18,25,288806,288849
Q1219-0,"I am glad, very glad,","[288853, 288874]",Henry,"['Crane', 'Margaret']",Anaphoric,he repeated,[],[],[],X,1219,major,HowardsEnd,1439,1439,18,18,17,288853,288874
Q1219-1,There is so much cant talked in would-be intellectual circles. I am glad you don t share it. Self-denial is all very well as a means of strengthening the character. But I can t stand those people who run down comforts. They have usually some axe to grind. Can you?,"[288963, 289227]",Henry,"['Crane', 'Margaret']",Anaphoric,he repeated,"['you', 'you']","[[289036, 289039], [289223, 289226]]","[['Margaret'], ['Margaret']]",X,1219,major,HowardsEnd,1439,1439,18,18,17,288963,289227
Q1220-0,"Comforts are of two kinds,","[289231, 289257]",Margaret,"['Crane', 'Henry']",Explicit,said Margaret,[],[],[],X,1220,major,HowardsEnd,1440,1440,18,18,25,289231,289257
Q1220-1,"those we can share with others, like fire, weather, or music; and those we can t--food, food, for instance. It depends.","[289308, 289427]",Margaret,"['Crane', 'Henry']",Explicit,said Margaret,[],[],[],X,1220,major,HowardsEnd,1440,1440,18,18,25,289308,289427
Q1221-0,"I mean reasonable comforts, of course. I shouldn t like to think that you--","[289431, 289506]",Henry,"['Crane', 'Margaret']",Implicit,,[],[],[],X,1221,major,HowardsEnd,1441,1441,18,18,17,289431,289506
Q1222-0,"I want to go over the whole house,","[290226, 290260]",Margaret,['Henry'],Anaphoric,she announced,[],[],[],X,1222,major,HowardsEnd,1442,1442,18,18,25,290226,290260
Q1222-1,"As soon as I get back to Swanage, which will be to-morrow afternoon, I ll talk it over once more with Helen and Tibby, and wire you  yes  or  no. ","[290296, 290442]",Margaret,['Henry'],Anaphoric,she announced,"['Helen', 'Tibby', 'you']","[[290398, 290403], [290408, 290413], [290424, 290427]]","[['Helen'], ['Tibby'], ['Henry']]",X,1222,major,HowardsEnd,1442,1442,18,18,25,290296,290442
Q1223-0,Right. The dining-room.,"[290446, 290469]",Henry,['Margaret'],Implicit,,[],[],[],X,1223,major,HowardsEnd,1443,1443,18,18,17,290446,290469
Q1224-0,Now the entrance-hall.,"[291364, 291386]",Henry,['Margaret'],Implicit,,[],[],[],X,1224,major,HowardsEnd,1445,1445,18,18,17,291364,291386
Q1225-0,Here we fellows smoke.,"[291420, 291442]",Henry,['Margaret'],Implicit,,[],[],[],X,1225,major,HowardsEnd,1447,1447,18,18,17,291420,291442
Q1226-0,"Oh, jolly!","[291531, 291541]",Margaret,['Henry'],Explicit,said Margaret,[],[],[],X,1226,major,HowardsEnd,1448,1448,18,18,25,291531,291541
Q1227-0,You do like it?,"[291586, 291601]",Henry,['Margaret'],Anaphoric,he said,['You'],"[[291586, 291589]]",[['Margaret']],X,1227,major,HowardsEnd,1449,1449,18,18,17,291586,291601
Q1227-1,It s all rubbish not making oneself comfortable. Isn t it?,"[291697, 291755]",Henry,['Margaret'],Anaphoric,he said,[],[],[],X,1227,major,HowardsEnd,1449,1449,18,18,17,291697,291755
Q1228-0,Ye--es. Semi-rubbish. Are those Cruikshanks?,"[291759, 291803]",Margaret,['Henry'],Implicit,,[],[],[],X,1228,major,HowardsEnd,1450,1450,18,18,25,291759,291803
Q1229-0,Gillrays. Shall we go on upstairs?,"[291807, 291841]",Henry,['Margaret'],Implicit,,['we'],"[[291823, 291825]]","[['Margaret', 'Henry']]",X,1229,major,HowardsEnd,1451,1451,18,18,17,291807,291841
Q1230-0,Does all this furniture come from Howards End?,"[291845, 291891]",Margaret,['Henry'],Implicit,,[],[],[],X,1230,major,HowardsEnd,1452,1452,18,18,25,291845,291891
Q1231-0,The Howards End furniture has all gone to Oniton.,"[291895, 291944]",Henry,['Margaret'],Implicit,,[],[],[],X,1231,major,HowardsEnd,1453,1453,18,18,17,291895,291944
Q1232-0,"Does--However, I m concerned with the house, not the furniture. How big is this smoking-room?","[291948, 292041]",Margaret,['Henry'],Implicit,,[],[],[],X,1232,major,HowardsEnd,1454,1454,18,18,25,291948,292041
Q1233-0,"Thirty by fifteen. No, wait a minute. Fifteen and a half.","[292045, 292102]",Henry,['Margaret'],Implicit,,[],[],[],X,1233,major,HowardsEnd,1455,1455,18,18,17,292045,292102
Q1234-0,"Ah, well. Mr. Wilcox, aren t you ever amused at the solemnity with which we middle classes approach the subject of houses?","[292106, 292228]",Margaret,['Henry'],Implicit,,"['Mr. Wilcox', 'you', 'we']","[[292116, 292126], [292135, 292138], [292179, 292181]]","[['Henry'], ['Henry'], ['Henry', 'Margaret']]",X,1234,major,HowardsEnd,1456,1456,18,18,25,292106,292228
Q1235-0,Miss Schlegel,"[292762, 292775]",Henry,['Margaret'],Implicit,,['Miss Schlegel'],"[[292762, 292775]]",[['Margaret']],X,1235,major,HowardsEnd,1459,1459,18,18,17,292762,292775
Q1236-0,I have had you up on false pretences. I want to speak about a much more serious matter than a house.,"[292799, 292899]",Henry,['Margaret'],Implicit,,['you'],"[[292810, 292813]]",[['Margaret']],X,1236,major,HowardsEnd,1459,1459,18,18,17,292799,292899
Q1237-0,Could you be induced to share my--is it probable--,"[292941, 292991]",Henry,['Margaret'],Implicit,,[],[],[],X,1237,major,HowardsEnd,1461,1461,18,18,17,292941,292991
Q1238-0,"Oh, Mr. Wilcox!","[292995, 293010]",Margaret,['Henry'],Anaphoric,she interrupted,['Mr. Wilcox'],"[[292999, 293009]]",[['Henry']],X,1238,major,HowardsEnd,1462,1462,18,18,25,292995,293010
Q1238-1,"I see, I see. I will write to you afterwards if I may.","[293078, 293132]",Margaret,['Henry'],Anaphoric,she interrupted,['you'],"[[293108, 293111]]",[['Henry']],X,1238,major,HowardsEnd,1462,1462,18,18,25,293078,293132
Q1239-0,Miss Schlegel--Margaret you don t understand.,"[293157, 293202]",Henry,['Margaret'],Implicit,,"['Miss Schlegel', 'Margaret', 'you']","[[293157, 293170], [293172, 293180], [293181, 293184]]","[['Margaret'], ['Margaret'], ['Margaret']]",X,1239,major,HowardsEnd,1463,1463,18,18,17,293157,293202
Q1240-0,"Oh yes! Indeed, yes!","[293206, 293226]",Margaret,['Henry'],Explicit,said Margaret,[],[],[],X,1240,major,HowardsEnd,1464,1464,18,18,25,293206,293226
Q1241-0,I am asking you to be my wife.,"[293245, 293275]",Henry,['Margaret'],Implicit,,['you'],"[[293257, 293260]]",[['Margaret']],X,1241,major,HowardsEnd,1465,1465,18,18,17,293245,293275
Q1242-0,"You aren t offended, Miss Schlegel?","[293821, 293856]",Henry,['Margaret'],Implicit,,"['You', 'Miss Schlegel']","[[293821, 293824], [293842, 293855]]","[['Margaret'], ['Margaret']]",X,1242,major,HowardsEnd,1467,1467,18,18,17,293821,293856
Q1243-0,How could I be offended?,"[293860, 293884]",Margaret,['Henry'],Implicit,,[],[],[],X,1243,major,HowardsEnd,1468,1468,18,18,25,293860,293884
Q1244-0,"Good-bye,","[294255, 294264]",Margaret,['Henry'],Anaphoric,she continued,[],[],[],X,1244,major,HowardsEnd,1470,1470,18,18,25,294255,294264
Q1244-1,You will have a letter from me--I am going back to Swanage to-morrow.,"[294282, 294351]",Margaret,['Henry'],Anaphoric,she continued,['You'],"[[294282, 294285]]",[['Henry']],X,1244,major,HowardsEnd,1470,1470,18,18,25,294282,294351
Q1245-0,Thank you.,"[294355, 294365]",Henry,['Margaret'],Implicit,,['you'],"[[294361, 294364]]",[['Margaret']],X,1245,major,HowardsEnd,1471,1471,18,18,17,294355,294365
Q1246-0,"Good-bye, and it s you I thank.","[294369, 294400]",Margaret,['Henry'],Implicit,,['you'],"[[294388, 294391]]",[['Henry']],X,1246,major,HowardsEnd,1472,1472,18,18,25,294369,294400
Q1247-0,"I may order the motor round, mayn t I?","[294404, 294442]",Henry,['Margaret'],Implicit,,[],[],[],X,1247,major,HowardsEnd,1473,1473,18,18,17,294404,294442
Q1248-0,That would be most kind.,"[294446, 294470]",Margaret,['Henry'],Implicit,,[],[],[],X,1248,major,HowardsEnd,1474,1474,18,18,25,294446,294470
Q1249-0,I wish I had written. Ought I to have written?,"[294474, 294520]",Henry,['Margaret'],Implicit,,[],[],[],X,1249,major,HowardsEnd,1475,1475,18,18,17,294474,294520
Q1250-0,Not at all.,"[294524, 294535]",Margaret,['Henry'],Implicit,,[],[],[],X,1250,major,HowardsEnd,1476,1476,18,18,25,294524,294535
Q1251-0,There s just one question--,"[294539, 294566]",Henry,['Margaret'],Implicit,,[],[],[],X,1251,major,HowardsEnd,1477,1477,18,18,17,294539,294566
Q1252-0,"And your English lakes--Vindermere, Grasmere they, then, unhealthy?","[299418, 299485]",Frieda,"['Aunt Juley', 'Helen']",Implicit,,['your'],"[[299422, 299426]]",[['Aunt Juley']],X,1252,minor,HowardsEnd,1485,1485,19,19,15,299418,299485
Q1253-0,"No, Frau Liesecke; but that is because they are fresh water, and different. Salt water ought to have tides, and go up and down a great deal, or else it smells. Look, for instance, at an aquarium.","[299489, 299684]",Aunt Juley,"['Frieda', 'Helen']",Implicit,,['Frau Liesecke'],"[[299493, 299506]]",[['Frieda']],X,1253,minor,HowardsEnd,1486,1486,19,19,6,299489,299684
Q1254-0,"An aquarium! Oh, MEESIS Munt, you mean to tell me that fresh aquariums stink less than salt? Why, then Victor, my brother-in-law, collected many tadpoles--","[299688, 299843]",Frieda,"['Aunt Juley', 'Helen']",Implicit,,"['MEESIS Munt', 'you']","[[299705, 299716], [299718, 299721]]","[['Aunt Juley'], ['Aunt Juley']]",X,1254,minor,HowardsEnd,1487,1487,19,19,15,299688,299843
Q1255-0,"You are not to say  stink, ","[299846, 299873]",Helen,"['Aunt Juley', 'Frieda']",Explicit,interrupted Helen,['You'],"[[299846, 299849]]",[['Frieda']],X,1255,major,HowardsEnd,1487,1487,19,19,16,299846,299873
Q1255-1,"at least, you may say it, but you must pretend you are being funny while you say it.","[299895, 299979]",Helen,"['Aunt Juley', 'Frieda']",Explicit,interrupted Helen,"['you', 'you', 'you', 'you']","[[299905, 299908], [299925, 299928], [299942, 299945], [299968, 299971]]","[['Frieda'], ['Frieda'], ['Frieda'], ['Frieda']]",X,1255,major,HowardsEnd,1487,1487,19,19,16,299895,299979
Q1256-0,"Then  smell.  And the mud of your Pool down there--does it not smell, or may I say  stink,  ha, ha?","[299983, 300082]",Frieda,"['Aunt Juley', 'Helen']",Implicit,,['your'],"[[300012, 300016]]",[['Aunt Juley']],X,1256,minor,HowardsEnd,1488,1488,19,19,15,299983,300082
Q1257-0,"There always has been mud in Poole Harbour,","[300086, 300129]",Aunt Juley,"['Frieda', 'Helen']",Explicit,said Mrs Munt,[],[],[],X,1257,minor,HowardsEnd,1489,1489,19,19,6,300086,300129
Q1257-1,"The rivers bring it down, and a most valuable oyster-fishery depends upon it.","[300169, 300246]",Aunt Juley,"['Frieda', 'Helen']",Explicit,said Mrs Munt,[],[],[],X,1257,minor,HowardsEnd,1489,1489,19,19,6,300169,300246
Q1258-0,"Yes, that is so,","[300250, 300266]",Frieda,"['Aunt Juley', 'Helen']",Explicit,conceded Frieda,[],[],[],X,1258,minor,HowardsEnd,1490,1490,19,19,15,300250,300266
Q1259-0," Bournemouth is, ","[300334, 300351]",Aunt Juley,"['Frieda', 'Helen']",Anaphoric,resumed their hostess,[],[],[],X,1259,minor,HowardsEnd,1491,1491,19,19,6,300334,300351
