qID,qText,qSpan,speaker,addressee,qType,refExp,menTexts,menSpans,menEnts,speakerGender,dialogueTurn,speakerType,novel,startParaID,endParaID,startChapID,endChapID,speakerID,startByte,endByte
Q703-0,Yes; but how will the other women be dressed?,"[306541, 306586]",Miss Welland,['Newland Archer'],Implicit,,[],[],[],X,703,major,AgeOfInnocence,1080,1080,1,1,15,306541,306586
Q704-0,"Not as well as you, dear,","[306590, 306615]",Newland Archer,['Miss Welland'],Anaphoric,he rejoined,"['you', 'dear']","[[306605, 306608], [306610, 306614]]","[['Miss Welland'], ['May Wellend']]",X,704,major,AgeOfInnocence,1081,1081,1,1,35,306590,306615
Q705-0,"That's dear of you, Newland; but it doesn't help me much.","[306753, 306810]",Miss Welland,['Newland Archer'],Implicit,,"['you', 'Newland']","[[306768, 306771], [306773, 306780]]","[['Newland Archer'], ['Newland Archer']]",X,705,major,AgeOfInnocence,1082,1082,1,1,15,306753,306810
Q706-0,"Why not wear your wedding-dress?  That can't be wrong, can it?","[306838, 306900]",Newland Archer,['Miss Welland'],Implicit,,['your'],"[[306851, 306855]]",[['Miss Welland']],X,706,major,AgeOfInnocence,1083,1083,1,1,35,306838,306900
Q707-0,"Oh, dearest!  If I only had it here!  But it's gone to Paris to be made over for next winter, and Worth hasn't sent it back.","[306904, 307028]",Miss Welland,['Newland Archer'],Implicit,,['dearest'],"[[306908, 306915]]",[['Newland Archer']],X,707,major,AgeOfInnocence,1084,1084,1,1,15,306904,307028
Q708-0,"Oh, well--","[307032, 307042]",Newland Archer,['Miss Welland'],Explicit,said Archer,[],[],[],X,708,major,AgeOfInnocence,1085,1085,1,1,35,307032,307042
Q708-1,Look here--the fog's lifting. If we made a dash for the National Gallery we might manage to catch a glimpse of the pictures.,"[307071, 307195]",Newland Archer,['Miss Welland'],Explicit,said Archer,"['we', 'we']","[[307104, 307106], [307144, 307146]]","[['Miss Welland', 'Newland Archer'], ['Miss Welland', 'Newland Archer']]",X,708,major,AgeOfInnocence,1085,1085,1,1,35,307071,307195
Q709-0,There's Italy,"[307880, 307893]",Newland Archer,['Miss Welland'],Explicit,Archer had pointed southward and said,[],[],[],X,709,major,AgeOfInnocence,1087,1087,1,1,35,307880,307893
Q710-0,"It would be lovely to go there next winter, if only you didn't have to be in New York.","[307969, 308055]",Miss Welland,['Newland Archer'],Explicit,May her feet in a gentianbed had smiled cheerfully and replied,['you'],"[[308021, 308024]]",[['Newland Archer']],X,710,major,AgeOfInnocence,1087,1087,1,1,15,307969,308055
Q711-0,"Look me up, won't you?","[312388, 312410]",The Duke,"['Miss Welland', 'Newland Archer']",Explicit,the Duke instantly and cordially recognising him had said,['you'],"[[312406, 312409]]",[['Newland Archer']],X,711,minor,AgeOfInnocence,1094,1094,1,1,41,312388,312410
Q712-0,"Probably there'll be nobody at Mrs. Carfry's--London's a desert at this season, and you've made yourself much too beautiful,","[312822, 312946]",Newland Archer,['Miss Welland'],Explicit,Archer said to May,"['you', 'yourself']","[[312906, 312909], [312918, 312926]]","[['Miss Welland'], ['May Wellend']]",X,712,major,AgeOfInnocence,1095,1095,1,1,35,312822,312946
Q713-0,"I don't want them to think that we dress like savages,","[313127, 313181]",Miss Welland,['Newland Archer'],Anaphoric,she replied,['we'],"[[313159, 313161]]","[['Miss Welland', 'Newland Archer']]",X,713,major,AgeOfInnocence,1096,1096,1,1,15,313127,313181
Q714-0,"It's their armour,","[313377, 313395]",Newland Archer,[],Anaphoric,he thought,[],[],[],X,714,major,AgeOfInnocence,1097,1097,1,1,35,313377,313395
Q714-1,"their defence against the unknown, and their defiance of it.","[313410, 313470]",Newland Archer,[],Anaphoric,he thought,[],[],[],X,714,major,AgeOfInnocence,1097,1097,1,1,35,313410,313470
Q715-0,"You see, Monsieur, it's worth everything, isn't it, to keep one's intellectual liberty, not to enslave one's powers of appreciation, one's critical independence?  It was because of that that I abandoned journalism, and took to so much duller work: tutoring and private secretaryship.  There is a good deal of drudgery, of course; but one preserves one's moral freedom, what we call in French one's quant a soi.  And when one hears good talk one can join in it without compromising any opinions but one's own; or one can listen, and answer it inwardly.  Ah, good conversation--there's nothing like it, is there? The air of ideas is the only air worth breathing.  And so I have never regretted giving up either diplomacy or journalism--two different forms of the same self-abdication.","[317634, 318416]",M. Riviere,"['Miss Welland', 'Newland Archer']",Implicit,,"['You', 'Monsieur']","[[317634, 317637], [317643, 317651]]","[['Newland Archer'], ['Newland Archer']]",X,715,minor,AgeOfInnocence,1105,1105,1,1,14,317634,318416
Q716-0,"Voyez-vous, Monsieur, to be able to look life in the face: that's worth living in a garret for, isn't it?  But, after all, one must earn enough to pay for the garret; and I confess that to grow old as a private tutor--or a 'private' anything--is almost as chilling to the imagination as a second secretaryship at Bucharest. Sometimes I feel I must make a plunge: an immense plunge.  Do you suppose, for instance, there would be any opening for me in America--in New York?","[318484, 318955]",M. Riviere,"['Miss Welland', 'Newland Archer']",Implicit,,"['Monsieur', 'you']","[[318496, 318504], [318870, 318873]]","[['Newland Archer'], ['Newland Archer']]",X,716,minor,AgeOfInnocence,1105,1105,1,1,14,318484,318955
Q717-0,New York--New York--but must it be especially New York?,"[319298, 319353]",Newland Archer,"['Miss Welland', 'M. Riviere']",Anaphoric,he stammered,[],[],[],X,717,major,AgeOfInnocence,1107,1107,1,1,35,319298,319353
Q718-0,I--I thought it your metropolis: is not the intellectual life more active there?,"[319577, 319657]",M. Riviere,"['Miss Welland', 'Newland Archer']",Anaphoric,he rejoined,['your'],"[[319593, 319597]]",[['Newland Archer']],X,718,minor,AgeOfInnocence,1108,1108,1,1,14,319577,319657
Q719-0,"One throws out random suggestions--more to one's self than to others.  In reality, I see no immediate prospect--","[319774, 319886]",M. Riviere,"['Miss Welland', 'Newland Archer']",Anaphoric,he went on,[],[],[],X,719,minor,AgeOfInnocence,1108,1108,1,1,14,319774,319886
Q720-0,But Mrs. Carfry will think that I ought to be taking you upstairs.,"[319956, 320022]",M. Riviere,"['Miss Welland', 'Newland Archer']",Anaphoric,he added,['you'],"[[320009, 320012]]",[['Newland Archer']],X,720,minor,AgeOfInnocence,1108,1108,1,1,14,319956,320022
Q721-0,"That young tutor is an interesting fellow: we had some awfully good talk after dinner about books and things,","[320327, 320436]",Newland Archer,['Miss Welland'],Anaphoric,he threw out,['we'],"[[320370, 320372]]","[['Newland Archer', 'M. Riviere']]",X,721,major,AgeOfInnocence,1110,1110,1,1,35,320327,320436
Q722-0,The little Frenchman?  Wasn't he dreadfully common?,"[320633, 320684]",Miss Welland,['Newland Archer'],Anaphoric,she questioned,"['The little Frenchman', 'he']","[[320633, 320653], [320663, 320665]]","[['M. Riviere'], ['M. Riviere']]",X,722,major,AgeOfInnocence,1112,1112,1,1,15,320633,320684
Q723-0,Common--common WHERE?,"[321224, 321245]",Newland Archer,['Miss Welland'],Anaphoric,he queried,[],[],[],X,723,major,AgeOfInnocence,1114,1114,1,1,35,321224,321245
Q724-0,"Why, I should say anywhere but in his school-room.  Those people are always awkward in society.  But then,","[321302, 321408]",Miss Welland,['Newland Archer'],Anaphoric,she returned,[],[],[],X,724,major,AgeOfInnocence,1114,1114,1,1,15,321302,321408
Q725-0,I suppose I shouldn't have known if he was clever.,"[321434, 321484]",Miss Welland,['Newland Archer'],Anaphoric,she added,['he'],"[[321470, 321472]]",[['M. Riviere']],X,725,major,AgeOfInnocence,1114,1114,1,1,15,321434,321484
Q726-0,Ah--then I won't ask him to dine!,"[321985, 322018]",Newland Archer,['Miss Welland'],Anaphoric,he concluded,['him '],"[[322006, 322010]]",[['M. Riviere']],X,726,major,AgeOfInnocence,1116,1116,1,1,35,321985,322018
Q727-0,Goodness--ask the Carfrys' tutor?,"[322077, 322110]",Miss Welland,['Newland Archer'],Explicit,May echoed,"[""Carfrys' tutor""]","[[322095, 322109]]",[['M. Riviere']],X,727,major,AgeOfInnocence,1116,1116,1,1,15,322077,322110
Q728-0,"Well, not on the same day with the Carfrys, if you prefer I shouldn't. But I did rather want another talk with him.  He's looking for a job in New York.","[322114, 322266]",Newland Archer,['Miss Welland'],Implicit,,"['him', 'He']","[[322225, 322228], [322231, 322233]]","[['M. Riviere'], ['M. Riviere']]",X,728,major,AgeOfInnocence,1117,1117,1,1,35,322114,322266
Q729-0,A job in New York?  What sort of a job?  People don't have French tutors: what does he want to do?,"[322395, 322493]",Miss Welland,['Newland Archer'],Implicit,,['he'],"[[322479, 322481]]",[['M. Riviere']],X,729,major,AgeOfInnocence,1119,1119,1,1,15,322395,322493
Q730-0,"Chiefly to enjoy good conversation, I understand,","[322497, 322546]",Newland Archer,['Miss Welland'],Anaphoric,her husband retorted,[],[],[],X,730,major,AgeOfInnocence,1120,1120,1,1,35,322497,322546
Q731-0,"Oh, Newland, how funny!  Isn't that FRENCH?","[322625, 322668]",Miss Welland,['Newland Archer'],Implicit,,['Newland'],"[[322629, 322636]]",[['Newland Archer']],X,731,major,AgeOfInnocence,1120,1120,1,1,15,322625,322668
Q732-0,"After that I suppose we shall have pretty nearly finished rubbing off each other's angles,","[323325, 323415]",Newland Archer,[],Anaphoric,he reflected,['we'],"[[323346, 323348]]","[['Miss Welland', 'Newland Archer']]",X,732,major,AgeOfInnocence,1122,1122,1,1,35,323325,323415
Q733-0,"My dear Newland, I had no idea that you and May had arrived!  You yourself came only yesterday, you say?  Ah, business--business--professional duties ... I understand.  Many husbands, I know, find it impossible to join their wives here except for the week-end.","[330198, 330458]",The Marchioness,['Newland Archer'],Implicit,,"['Newland', 'you', 'May ', 'You', 'yourself', 'you']","[[330206, 330213], [330234, 330237], [330242, 330246], [330260, 330263], [330264, 330272], [330294, 330297]]","[['Newland Archer'], ['Newland Archer'], ['Miss Welland'], ['Newland Archer'], ['Newland Archer'], ['Newland Archer']]",X,733,minor,AgeOfInnocence,1137,1137,1,1,43,330198,330458
Q734-0,"But marriage is one long sacrifice, as I used often to remind my Ellen--","[330542, 330614]",The Marchioness,['Newland Archer'],Implicit,,['Ellen'],"[[330607, 330612]]",[['Ellen Olenska']],X,734,minor,AgeOfInnocence,1137,1137,1,1,43,330542,330614
Q735-0,"No, I am not staying here, but with the Blenkers, in their delicious solitude at Portsmouth.  Beaufort was kind enough to send his famous trotters for me this morning, so that I might have at least a glimpse of one of Regina's garden-parties; but this evening I go back to rural life.  The Blenkers, dear original beings, have hired a primitive old farm-house at Portsmouth where they gather about them representative people ...","[330922, 331350]",The Marchioness,['Newland Archer'],Explicit,he presently heard Medora answering,"['Beaufort', 'his', 'Regina']","[[331016, 331024], [331049, 331052], [331140, 331146]]","[['Julius Beaufort'], ['Julius Beaufort'], ['Regina']]",X,735,minor,AgeOfInnocence,1139,1139,1,1,43,330922,331350
Q736-0,"This week Dr. Agathon Carver is holding a series of Inner Thought meetings there.  A contrast indeed to this gay scene of worldly pleasure--but then I have always lived on contrasts! To me the only death is monotony.  I always say to Ellen: Beware of monotony; it's the mother of all the deadly sins.  But my poor child is going through a phase of exaltation, of abhorrence of the world.  You know, I suppose, that she has declined all invitations to stay at Newport, even with her grandmother Mingott?  I could hardly persuade her to come with me to the Blenkers', if you will believe it!  The life she leads is morbid, unnatural.  Ah, if she had only listened to me when it was still possible ... When the door was still open ... But shall we go down and watch this absorbing match?  I hear your May is one of the competitors.","[331435, 332263]",The Marchioness,['Newland Archer'],Anaphoric,She drooped slightly beneath her protecting brim and added,"['Dr. Agathon Carver', 'Ellen', 'You', 'she', 'Mingott', 'her', 'you', 'she', 'she', 'we', 'May']","[[331445, 331463], [331669, 331674], [331824, 331827], [331850, 331853], [331929, 331936], [331963, 331966], [332004, 332007], [332035, 332038], [332075, 332078], [332177, 332179], [332233, 332236]]","[['Dr. Carver'], ['Ellen Olenska'], ['Newland Archer'], ['Ellen Olenska'], ['Mrs. Manson Mingott'], ['Ellen Olenska'], ['Newland Archer'], ['Ellen Olenska'], ['Ellen Olenska'], ['Newland Archer'], ['Miss Welland']]",X,736,minor,AgeOfInnocence,1139,1139,1,1,43,331435,332263
Q737-0,"Hullo, Medora!  Did the trotters do their business?  Forty minutes, eh?  ...  Well, that's not so bad, considering your nerves had to be spared.","[333907, 334051]",Julius Beaufort,"['Newland Archer', 'The Marchioness']",Implicit,,"['Medora', 'your']","[[333914, 333920], [334022, 334026]]","[['The Marchioness'], ['The Marchioness']]",X,737,minor,AgeOfInnocence,1142,1142,1,1,10,333907,334051
Q738-0,Que voulez-vous?,"[334302, 334318]",The Marchioness,"['Newland Archer', 'Julius Beaufort']",Explicit,The Marchioness replied,['vous'],"[[334313, 334317]]","[['Julius Beaufort', 'Newland Archer']]",X,738,minor,AgeOfInnocence,1143,1143,1,1,43,334302,334318
Q739-0,You know May's going to carry off the first prize.,"[334445, 334495]",Julius Beaufort,"['Newland Archer', 'The Marchioness']",Anaphoric,he glanced at Archer to say,"['You', ""May's""]","[[334445, 334448], [334454, 334459]]","[['Newland Archer'], ['Miss Welland']]",X,739,minor,AgeOfInnocence,1143,1143,1,1,10,334445,334495
Q740-0,"Ah, then it remains in the family,","[334499, 334533]",The Marchioness,"['Newland Archer', 'Julius Beaufort']",Explicit,Medora rippled,[],[],[],X,740,minor,AgeOfInnocence,1144,1144,1,1,43,334499,334533
Q741-0,"Gad,","[335966, 335970]",Lawrence Lefferts,['Julius Beaufort'],Explicit,Archer heard Lawrence Lefferts say,[],[],[],X,741,minor,AgeOfInnocence,1147,1147,1,1,11,335966,335970
Q741-1,not one of the lot holds the bow as she does,"[336009, 336053]",Lawrence Lefferts,['Julius Beaufort'],Explicit,Archer heard Lawrence Lefferts say,['she'],"[[336045, 336048]]",[['Miss Welland']],X,741,minor,AgeOfInnocence,1147,1147,1,1,11,336009,336053
Q742-0,Yes; but that's the only kind of target she'll ever hit.,"[336081, 336137]",Julius Beaufort,['Lawrence Lefferts'],Explicit,Beaufort retorted,['she'],"[[336121, 336124]]",[['Miss Welland']],X,742,minor,AgeOfInnocence,1147,1147,1,1,10,336081,336137
Q743-0,Shall we go to see Granny?,"[337567, 337593]",Miss Welland,['Newland Archer'],Explicit,May suddenly proposed,"['we', 'Granny']","[[337573, 337575], [337586, 337592]]","[['Miss Welland', 'Newland Archer'], ['Mrs. Manson Mingott']]",X,743,major,AgeOfInnocence,1152,1152,1,1,15,337567,337593
Q743-1,I should like to tell her myself that I've won the prize.  There's lots of time before dinner.,"[337620, 337714]",Miss Welland,['Newland Archer'],Explicit,May suddenly proposed,['her'],"[[337642, 337645]]",[['Mrs. Manson Mingott']],X,743,major,AgeOfInnocence,1152,1152,1,1,15,337620,337714
Q744-0,"Quite an heirloom, in fact, my dear,","[339784, 339820]",Mrs. Manson Mingott,"['Miss Welland', 'Newland Archer']",Anaphoric,the old lady chuckled,['my dear'],"[[339812, 339819]]",[['May Wellend']],X,744,major,AgeOfInnocence,1156,1156,1,1,36,339784,339820
Q744-1,You must leave it in fee to your eldest girl.,"[339847, 339892]",Mrs. Manson Mingott,"['Miss Welland', 'Newland Archer']",Anaphoric,the old lady chuckled,"['You', 'your']","[[339847, 339850], [339875, 339879]]","[['Miss Welland'], ['Miss Welland']]",X,744,major,AgeOfInnocence,1156,1156,1,1,36,339847,339892
Q744-2,"Well, well, what have I said to make you shake out the red flag?  Ain't there going to be any daughters--only boys, eh?  Good gracious, look at her blushing again all over her blushes!  What--can't I say that either?  Mercy me--when my children beg me to have all those gods and goddesses painted out overhead I always say I'm too thankful to have somebody about me that NOTHING can shock!","[339963, 340352]",Mrs. Manson Mingott,"['Miss Welland', 'Newland Archer']",Anaphoric,the old lady chuckled,"['you', 'her', 'her']","[[340000, 340003], [340107, 340110], [340135, 340138]]","[['Miss Welland'], ['Miss Welland'], ['Miss Welland']]",X,744,major,AgeOfInnocence,1156,1156,1,1,36,339963,340352
Q745-0,"Well, now tell me all about the party, please, my dears, for I shall never get a straight word about it out of that silly Medora,","[340424, 340553]",Mrs. Manson Mingott,"['Miss Welland', 'Newland Archer']",Anaphoric,the ancestress continued,['Medora'],"[[340546, 340552]]",[['The Marchioness']],X,745,major,AgeOfInnocence,1158,1158,1,1,36,340424,340553
Q746-0,Cousin Medora?  But I thought she was going back to Portsmouth?,"[340606, 340669]",Miss Welland,"['Newland Archer', 'Mrs. Manson Mingott']",Explicit,May exclaimed,"['Cousin Medora', 'she']","[[340606, 340619], [340636, 340639]]","[['The Marchioness'], ['The Marchioness']]",X,746,major,AgeOfInnocence,1158,1158,1,1,15,340606,340669
Q747-0,"So she is--but she's got to come here first to pick up Ellen.  Ah--you didn't know Ellen had come to spend the day with me?  Such fol-de-rol, her not coming for the summer; but I gave up arguing with young people about fifty years ago.  Ellen--ELLEN!","[340695, 340945]",Mrs. Manson Mingott,"['Miss Welland', 'Newland Archer']",Anaphoric,she cried,"['she', 'she', 'Ellen', 'you', 'Ellen', 'her', 'Ellen', 'ELLEN']","[[340698, 340701], [340710, 340713], [340750, 340755], [340762, 340765], [340778, 340783], [340837, 340840], [340932, 340937], [340939, 340944]]","[['The Marchioness'], ['The Marchioness'], ['Ellen Olenska'], ['Newland Archer'], ['Ellen Olenska'], ['Ellen Olenska'], ['Ellen Olenska'], ['Ellen Olenska']]",X,747,major,AgeOfInnocence,1158,1158,1,1,36,340695,340945
Q748-0,"Run down and fetch her, like a good grandson; this pretty lady will describe the party to me,","[341354, 341447]",Mrs. Manson Mingott,"['Miss Welland', 'Newland Archer']",Anaphoric,she said,[],[],[],X,748,major,AgeOfInnocence,1160,1160,1,1,36,341354,341447
Q749-0,What am I?  A son-in-law--,"[344257, 344283]",Newland Archer,[],Explicit,Archer thought,[],[],[],X,749,major,AgeOfInnocence,1164,1164,1,1,35,344257,344283
Q750-0,"She doesn't know--she hasn't guessed.  Shouldn't I know if she came up behind me, I wonder?","[345016, 345107]",Newland Archer,[],Anaphoric,he mused,"['She', 'she', 'she']","[[345016, 345019], [345034, 345037], [345075, 345078]]","[['Ellen Olenska'], ['Ellen Olenska'], ['Ellen Olenska']]",X,750,major,AgeOfInnocence,1166,1166,1,1,35,345016,345107
Q751-0,If she doesn't turn before that sail crosses the Lime Rock light I'll go back.,"[345154, 345232]",Newland Archer,['Newland Archer'],Anaphoric,he said to himself,['she'],"[[345157, 345160]]",[['Ellen Olenska']],X,751,major,AgeOfInnocence,1166,1166,1,1,35,345154,345232
Q752-0,"I'm sorry you didn't find Ellen--I should have liked to see her again,","[345616, 345686]",Miss Welland,['Newland Archer'],Explicit,May said,"['Ellen', 'her']","[[345642, 345647], [345676, 345679]]","[['Ellen Olenska'], ['Ellen Olenska']]",X,752,major,AgeOfInnocence,1169,1169,1,1,15,345616,345686
Q752-1,But perhaps she wouldn't have cared--she seems so changed.,"[345736, 345794]",Miss Welland,['Newland Archer'],Explicit,May said,"['she', 'she']","[[345748, 345751], [345773, 345776]]","[['Ellen Olenska'], ['Ellen Olenska']]",X,752,major,AgeOfInnocence,1169,1169,1,1,15,345736,345794
Q753-0,Changed?,"[345798, 345806]",Newland Archer,['Miss Welland'],Anaphoric,echoed her husband,[],[],[],X,753,major,AgeOfInnocence,1170,1170,1,1,35,345798,345806
Q754-0,"So indifferent to her friends, I mean; giving up New York and her house, and spending her time with such queer people.  Fancy how hideously uncomfortable she must be at the Blenkers'!  She says she does it to keep cousin Medora out of mischief: to prevent her marrying dreadful people.  But I sometimes think we've always bored her.","[345898, 346230]",Miss Welland,['Newland Archer'],Implicit,,"['her', 'her', 'her', 'she', 'She', 'she', 'cousin Medora', 'her', 'we', 'her']","[[345916, 345919], [345960, 345963], [345984, 345987], [346052, 346055], [346083, 346086], [346092, 346095], [346112, 346125], [346154, 346157], [346207, 346209], [346226, 346229]]","[['Ellen Olenska'], ['Ellen Olenska'], ['Ellen Olenska'], ['Ellen Olenska'], ['Ellen Olenska'], ['Ellen Olenska'], ['The Marchioness'], ['The Marchioness'], ['Miss Welland', 'Mr. Welland'], ['Ellen Olenska']]",X,754,major,AgeOfInnocence,1171,1171,1,1,15,345898,346230
Q755-0,"After all, I wonder if she wouldn't be happier with her husband.","[346361, 346425]",Miss Welland,['Newland Archer'],Anaphoric,she continued,['she'],"[[346384, 346387]]",[['Ellen Olenska']],X,755,major,AgeOfInnocence,1172,1172,1,1,15,346361,346425
Q756-0,Sancta simplicitas!,"[346453, 346472]",Newland Archer,['Miss Welland'],Anaphoric,he exclaimed,[],[],[],X,756,major,AgeOfInnocence,1173,1173,1,1,35,346453,346472
Q757-0,I don't think I ever heard you say a cruel thing before.,"[346541, 346597]",Newland Archer,['Miss Welland'],Anaphoric,he added,['you'],"[[346568, 346571]]",[['Miss Welland']],X,757,major,AgeOfInnocence,1173,1173,1,1,35,346541,346597
Q758-0,Cruel?,"[346601, 346607]",Miss Welland,['Newland Archer'],Implicit,,[],[],[],X,758,major,AgeOfInnocence,1174,1174,1,1,15,346601,346607
Q759-0,Well--watching the contortions of the damned is supposed to be a favourite sport of the angels; but I believe even they don't think people happier in hell.,"[346611, 346766]",Newland Archer,['Miss Welland'],Implicit,,[],[],[],X,759,major,AgeOfInnocence,1175,1175,1,1,35,346611,346766
Q760-0,"It's a pity she ever married abroad then,","[346770, 346811]",Miss Welland,['Newland Archer'],Explicit,said May,['she'],"[[346782, 346785]]",[['Ellen Olenska']],X,760,major,AgeOfInnocence,1176,1176,1,1,15,346770,346811
Q761-0,A party for the Blenkers--the Blenkers?,"[348586, 348625]",Mr. Welland,"['Miss Welland', 'Newland Archer']",Implicit,,[],[],[],X,761,minor,AgeOfInnocence,1181,1181,1,1,24,348586,348625
Q762-0,Good gracious--,"[349093, 349108]",Mr. Welland,"['Miss Welland', 'Newland Archer']",Explicit,Mr Welland gasped,[],[],[],X,762,minor,AgeOfInnocence,1185,1185,1,1,24,349093,349108
Q763-0,"'Some of us,' my dear--more than one? Three o'clock is such a very awkward hour.  I have to be here at half-past three to take my drops: it's really no use trying to follow Bencomb's new treatment if I don't do it systematically; and if I join you later, of course I shall miss my drive.","[351135, 351422]",Mr. Welland,"['Miss Welland', 'Newland Archer']",Implicit,,['us'],"[[351144, 351146]]","[['Miss Welland', 'Mr. Welland']]",X,763,minor,AgeOfInnocence,1190,1190,1,1,24,351135,351422
Q764-0,"Of course I'll drive with Papa--I'm sure Newland will find something to do,","[352700, 352775]",Miss Welland,"['Newland Archer', 'Mr. Welland']",Explicit,May said,"['Papa', 'Newland']","[[352726, 352730], [352741, 352748]]","[['Mr. Welland'], ['Newland Archer']]",X,764,major,AgeOfInnocence,1193,1193,1,1,15,352700,352775
Q765-0,"Oh, I think for a change I'll just save it instead of spending it--","[353136, 353203]",Newland Archer,['Miss Welland'],Anaphoric,he had answered,[],[],[],X,765,major,AgeOfInnocence,1193,1193,1,1,35,353136,353203
Q766-0,"No; but you see it doesn't matter, because when there's nothing particular to do he reads a book.","[353508, 353605]",Miss Welland,[],Explicit,May answered,['he'],"[[353589, 353591]]",[['Newland Archer']],X,766,major,AgeOfInnocence,1194,1194,1,1,15,353508,353605
Q767-0,"I shall be back by six, you know, dear: Papa never drives later than that--","[354035, 354110]",Miss Welland,['Newland Archer'],Implicit,,"['you', 'Papa ']","[[354059, 354062], [354075, 354080]]","[['Newland Archer'], ['Mr. Welland']]",X,767,major,AgeOfInnocence,1196,1196,1,1,15,354035,354110
Q768-0,"Oh, Mr. Archer!","[360241, 360256]",Miss Blenker,['Newland Archer'],Anaphoric,exclaimed a loud young voice,['Mr. Archer'],"[[360245, 360255]]",[['Newland Archer']],X,768,minor,AgeOfInnocence,1208,1208,1,1,16,360241,360256
Q769-0,Gracious--where did you drop from?  I must have been sound asleep in the hammock.  Everybody else has gone to Newport.  Did you ring?,"[360581, 360714]",Miss Blenker,['Newland Archer'],Anaphoric,she incoherently enquired,"['you', 'you']","[[360601, 360604], [360705, 360708]]","[['Newland Archer'], ['Newland Archer']]",X,769,minor,AgeOfInnocence,1209,1209,1,1,16,360581,360714
Q770-0,"I--no--that is, I was just going to.  I had to come up the island to see about a horse, and I drove over on a chance of finding Mrs. Blenker and your visitors.  But the house seemed empty--so I sat down to wait.","[360788, 360999]",Newland Archer,['Miss Blenker'],Implicit,,[],[],[],X,770,major,AgeOfInnocence,1210,1210,1,1,35,360788,360999
Q771-0,"The house IS empty.  Mother's not here, or the Marchioness--or anybody but me.","[361090, 361168]",Miss Blenker,['Newland Archer'],Implicit,,[],[],[],X,771,minor,AgeOfInnocence,1211,1211,1,1,16,361090,361168
Q772-0,"Didn't you know that Professor and Mrs. Sillerton are giving a garden-party for mother and all of us this afternoon?  It was too unlucky that I couldn't go; but I've had a sore throat, and mother was afraid of the drive home this evening.  Did you ever know anything so disappointing?  Of course,","[361212, 361508]",Miss Blenker,['Newland Archer'],Anaphoric,she added,"['you', 'you']","[[361219, 361222], [361456, 361459]]","[['Newland Archer'], ['Newland Archer']]",X,772,minor,AgeOfInnocence,1211,1211,1,1,16,361212,361508
Q772-1,I shouldn't have minded half as much if I'd known you were coming.,"[361528, 361594]",Miss Blenker,['Newland Archer'],Anaphoric,she added,['you'],"[[361578, 361581]]",[['Newland Archer']],X,772,minor,AgeOfInnocence,1211,1211,1,1,16,361528,361594
Q773-0,But Madame Olenska--has she gone to Newport too?,"[361698, 361746]",Newland Archer,['Miss Blenker'],Explicit,Archer found the strength to break in,"['Madame Olenska', 'she']","[[361702, 361716], [361722, 361725]]","[['Ellen Olenska'], ['Ellen Olenska']]",X,773,major,AgeOfInnocence,1212,1212,1,1,35,361698,361746
Q774-0,Madame Olenska--didn't you know she'd been called away?,"[361793, 361848]",Miss Blenker,['Newland Archer'],Implicit,,"['Madame Olenska', 'you', 'she']","[[361793, 361807], [361816, 361819], [361825, 361828]]","[['Ellen Olenska'], ['Newland Archer'], ['Ellen Olenska']]",X,774,minor,AgeOfInnocence,1213,1213,1,1,16,361793,361848
Q775-0,Called away?--,"[361852, 361866]",Newland Archer,['Miss Blenker'],Implicit,,[],[],[],X,775,major,AgeOfInnocence,1214,1214,1,1,35,361852,361866
Q776-0,"Oh, my best parasol!  I lent it to that goose of a Katie, because it matched her ribbons, and the careless thing must have dropped it here. We Blenkers are all like that ... real Bohemians!","[361870, 362059]",Miss Blenker,['Newland Archer'],Implicit,,[],[],[],X,776,minor,AgeOfInnocence,1215,1215,1,1,16,361870,362059
Q777-0,"Yes, Ellen was called away yesterday: she lets us call her Ellen, you know.  A telegram came from Boston: she said she might be gone for two days.  I do LOVE the way she does her hair, don't you?","[362169, 362364]",Miss Blenker,['Newland Archer'],Explicit,Miss Blenker rambled on,"['Ellen', 'she', 'her', 'Ellen', 'you', 'she', 'she', 'she', 'her', 'you']","[[362174, 362179], [362207, 362210], [362224, 362227], [362228, 362233], [362235, 362238], [362275, 362278], [362284, 362287], [362335, 362338], [362344, 362347], [362360, 362363]]","[['Ellen Olenska'], ['Ellen Olenska'], ['Ellen Olenska'], ['Ellen Olenska'], ['Newland Archer'], ['Ellen Olenska'], ['Ellen Olenska'], ['Ellen Olenska'], ['Ellen Olenska'], ['Newland Archer']]",X,777,minor,AgeOfInnocence,1215,1215,1,1,16,362169,362364
Q778-0,You don't happen to know why Madame Olenska went to Boston?  I hope it was not on account of bad news?,"[362584, 362686]",Newland Archer,['Miss Blenker'],Anaphoric,he ventured,"['You', 'Madame Olenska']","[[362584, 362587], [362613, 362627]]","[['Miss Blenker'], ['Ellen Olenska']]",X,778,major,AgeOfInnocence,1217,1217,1,1,35,362584,362686
