qID,qText,qSpan,speaker,addressee,qType,refExp,menTexts,menSpans,menEnts,speakerGender,dialogueTurn,speakerType,novel,startParaID,endParaID,startChapID,endChapID,speakerID,startByte,endByte
Q1160-0,"Instinct is a marvellous thing,","[197647, 197678]",Hercule Poirot,['Mr. Hastings'],Explicit,mused Poirot,[],[],[],X,1160,major,TheMysteriousAffairAtStyles,1611,1611,8,8,9,197647,197678
Q1160-1,It can neither be explained nor ignored.,"[197695, 197735]",Hercule Poirot,['Mr. Hastings'],Explicit,mused Poirot,[],[],[],X,1160,major,TheMysteriousAffairAtStyles,1611,1611,8,8,9,197695,197735
Q1161-0,"You and Miss Howard seem to know what you are talking about,","[197739, 197799]",Mr. Hastings,['Hercule Poirot'],Anaphoric,I observed,"['You', 'Miss Howard', 'you']","[[197739, 197742], [197747, 197758], [197777, 197780]]","[['Hercule Poirot'], ['Evelyn Howard'], ['Hercule Poirot']]",X,1161,major,TheMysteriousAffairAtStyles,1612,1612,8,8,16,197739,197799
Q1161-1,Perhaps you don't realize that _I_ am still in the dark.,"[197821, 197877]",Mr. Hastings,['Hercule Poirot'],Anaphoric,I observed,['you'],"[[197829, 197832]]",[['Hercule Poirot']],X,1161,major,TheMysteriousAffairAtStyles,1612,1612,8,8,16,197821,197877
Q1162-0,"Really? Is that so, _mon ami?_","[197881, 197911]",Hercule Poirot,['Mr. Hastings'],Implicit,,['mon ami'],"[[197902, 197909]]",[['Mr. Hastings']],X,1162,major,TheMysteriousAffairAtStyles,1613,1613,8,8,9,197881,197911
Q1163-0,"Yes. Enlighten me, will you?","[197915, 197943]",Mr. Hastings,['Hercule Poirot'],Implicit,,['you'],"[[197939, 197942]]",[['Hercule Poirot']],X,1163,major,TheMysteriousAffairAtStyles,1614,1614,8,8,16,197915,197943
Q1164-0,"No, my friend.","[198058, 198072]",Hercule Poirot,['Mr. Hastings'],Implicit,,['my friend'],"[[198062, 198071]]",[['Hastings']],X,1164,major,TheMysteriousAffairAtStyles,1616,1616,8,8,9,198058,198072
Q1165-0,"Oh, look here, why not?","[198076, 198099]",Mr. Hastings,['Hercule Poirot'],Implicit,,[],[],[],X,1165,major,TheMysteriousAffairAtStyles,1617,1617,8,8,16,198076,198099
Q1166-0,Two is enough for a secret.,"[198103, 198130]",Hercule Poirot,['Mr. Hastings'],Implicit,,[],[],[],X,1166,major,TheMysteriousAffairAtStyles,1618,1618,8,8,9,198103,198130
Q1167-0,"Well, I think it is very unfair to keep back facts from me.","[198134, 198193]",Mr. Hastings,['Hercule Poirot'],Implicit,,[],[],[],X,1167,major,TheMysteriousAffairAtStyles,1619,1619,8,8,16,198134,198193
Q1168-0,I am not keeping back facts. Every fact that I know is in your possession. You can draw your own deductions from them. This time it is a question of ideas.,"[198197, 198352]",Hercule Poirot,['Mr. Hastings'],Implicit,,"['your', 'You', 'your']","[[198255, 198259], [198272, 198275], [198285, 198289]]","[['Mr. Hastings'], ['Mr. Hastings'], ['Mr. Hastings']]",X,1168,major,TheMysteriousAffairAtStyles,1620,1620,8,8,9,198197,198352
Q1169-0,"Still, it would be interesting to know.","[198356, 198395]",Mr. Hastings,['Hercule Poirot'],Implicit,,[],[],[],X,1169,major,TheMysteriousAffairAtStyles,1621,1621,8,8,16,198356,198395
Q1170-0,"You see,","[198462, 198470]",Hercule Poirot,['Mr. Hastings'],Anaphoric,he said,['You'],"[[198462, 198465]]",[['Mr. Hastings']],X,1170,major,TheMysteriousAffairAtStyles,1623,1623,8,8,9,198462,198470
Q1170-1,_you_ have no instincts.,"[198488, 198512]",Hercule Poirot,['Mr. Hastings'],Anaphoric,he said,['you'],"[[198489, 198492]]",[['Mr. Hastings']],X,1170,major,TheMysteriousAffairAtStyles,1623,1623,8,8,9,198488,198512
Q1171-0,"It was intelligence you were requiring just now,","[198516, 198564]",Mr. Hastings,['Hercule Poirot'],Anaphoric,I pointed out,['you'],"[[198536, 198539]]",[['Hercule Poirot']],X,1171,major,TheMysteriousAffairAtStyles,1624,1624,8,8,16,198516,198564
Q1172-0,"The two often go together,","[198583, 198609]",Hercule Poirot,['Mr. Hastings'],Explicit,said Poirot,[],[],[],X,1172,major,TheMysteriousAffairAtStyles,1625,1625,8,8,9,198583,198609
Q1173-0,"I've been looking for you,","[199651, 199677]",Mr. Hastings,['Mr. Lawrence Cavendish'],Anaphoric,I remarked,['you'],"[[199673, 199676]]",[['Mr. Lawrence Cavendish']],X,1173,major,TheMysteriousAffairAtStyles,1631,1631,9,9,16,199651,199677
Q1174-0,Have you?,"[199706, 199715]",Mr. Lawrence Cavendish,['Mr. Hastings'],Implicit,,['you'],"[[199711, 199714]]",[['Mr. Hastings']],X,1174,minor,TheMysteriousAffairAtStyles,1632,1632,9,9,17,199706,199715
Q1175-0,"Yes. The truth is, I've got a message for you   from Poirot.","[199719, 199779]",Mr. Hastings,['Mr. Lawrence Cavendish'],Implicit,,"['you', 'Poirot']","[[199761, 199764], [199772, 199778]]","[['Mr. Lawrence Cavendish'], ['Hercule Poirot']]",X,1175,major,TheMysteriousAffairAtStyles,1633,1633,9,9,16,199719,199779
Q1176-0,Yes?,"[199783, 199787]",Mr. Lawrence Cavendish,['Mr. Hastings'],Implicit,,[],[],[],X,1176,minor,TheMysteriousAffairAtStyles,1634,1634,9,9,17,199783,199787
Q1177-0,"He told me to wait until I was alone with you,","[199791, 199837]",Mr. Hastings,['Mr. Lawrence Cavendish'],Anaphoric,I said,"['He', 'you']","[[199791, 199793], [199833, 199836]]","[['Hercule Poirot'], ['Mr. Lawrence Cavendish']]",X,1177,major,TheMysteriousAffairAtStyles,1635,1635,9,9,16,199791,199837
Q1178-0,Well?,"[200022, 200027]",Mr. Lawrence Cavendish,['Mr. Hastings'],Implicit,,[],[],[],X,1178,minor,TheMysteriousAffairAtStyles,1636,1636,9,9,17,200022,200027
Q1179-0,This is the message.,"[200140, 200160]",Mr. Hastings,['Mr. Lawrence Cavendish'],Implicit,,[],[],[],X,1179,major,TheMysteriousAffairAtStyles,1638,1638,9,9,16,200140,200160
Q1180-0,What on earth does he mean?,"[200256, 200283]",Mr. Lawrence Cavendish,['Mr. Hastings'],Implicit,,['he'],"[[200275, 200277]]",[['Hercule Poirot']],X,1180,minor,TheMysteriousAffairAtStyles,1639,1639,9,9,17,200256,200283
Q1181-0,Don't you know?,"[200343, 200358]",Mr. Hastings,['Mr. Lawrence Cavendish'],Implicit,,['you'],"[[200349, 200352]]",[['Mr. Lawrence Cavendish']],X,1181,major,TheMysteriousAffairAtStyles,1640,1640,9,9,16,200343,200358
Q1182-0,Not in the least. Do you?,"[200362, 200387]",Mr. Lawrence Cavendish,['Mr. Hastings'],Implicit,,['you'],"[[200383, 200386]]",[['Mr. Hastings']],X,1182,minor,TheMysteriousAffairAtStyles,1641,1641,9,9,17,200362,200387
Q1183-0,What extra coffee-cup?,"[200426, 200448]",Mr. Lawrence Cavendish,['Mr. Hastings'],Implicit,,[],[],[],X,1183,minor,TheMysteriousAffairAtStyles,1643,1643,9,9,17,200426,200448
Q1184-0,I don't know.,"[200452, 200465]",Mr. Hastings,['Mr. Lawrence Cavendish'],Implicit,,[],[],[],X,1184,major,TheMysteriousAffairAtStyles,1644,1644,9,9,16,200452,200465
Q1185-0,"He'd better ask Dorcas, or one of the maids, if he wants to know about coffee-cups. It's their business, not mine. I don't know anything about the coffee-cups, except that we've got some that are never used, which are a perfect dream! Old Worcester. You're not a connoisseur, are you, Hastings?","[200469, 200763]",Mr. Lawrence Cavendish,['Mr. Hastings'],Implicit,,"['He', 'Dorcas', 'he', 'their', 'we', 'You', 'you', 'Hastings']","[[200469, 200471], [200485, 200491], [200517, 200519], [200558, 200563], [200641, 200643], [200719, 200722], [200749, 200752], [200754, 200762]]","[['Hercule Poirot'], ['Dorcas'], ['Hercule Poirot'], ['Dorcas'], ['Mary Cavendish', 'John Cavendish', 'Mr. Lawrence Cavendish'], ['Mr. Hastings'], ['Mr. Hastings'], ['Mr. Hastings']]",X,1185,minor,TheMysteriousAffairAtStyles,1645,1645,9,9,17,200469,200763
Q1186-0,"You miss a lot. A really perfect bit of old china   it's pure delight to handle it, or even to look at it.","[200785, 200891]",Mr. Lawrence Cavendish,['Mr. Hastings'],Implicit,,['You'],"[[200785, 200788]]",[['Mr. Hastings']],X,1186,minor,TheMysteriousAffairAtStyles,1647,1647,9,9,17,200785,200891
Q1187-0,"Well, what am I to tell Poirot?","[200895, 200926]",Mr. Hastings,['Mr. Lawrence Cavendish'],Implicit,,['Poirot'],"[[200919, 200925]]",[['Hercule Poirot']],X,1187,major,TheMysteriousAffairAtStyles,1648,1648,9,9,16,200895,200926
Q1188-0,Tell him I don't know what he's talking about. It's double Dutch to me.,"[200930, 201001]",Mr. Lawrence Cavendish,['Mr. Hastings'],Implicit,,"['him', 'he']","[[200935, 200938], [200957, 200959]]","[['Hercule Poirot'], ['Hercule Poirot']]",X,1188,minor,TheMysteriousAffairAtStyles,1649,1649,9,9,17,200930,201001
Q1189-0,All right.,"[201005, 201015]",Mr. Hastings,['Mr. Lawrence Cavendish'],Implicit,,[],[],[],X,1189,major,TheMysteriousAffairAtStyles,1650,1650,9,9,16,201005,201015
Q1190-0,"I say, what was the end of that message? Say it over again, will you?","[201094, 201163]",Mr. Lawrence Cavendish,['Mr. Hastings'],Implicit,,['you'],"[[201159, 201162]]",[['Hastings']],X,1190,minor,TheMysteriousAffairAtStyles,1652,1652,9,9,17,201094,201163
Q1191-0,Are you sure you don't know what it means?,"[201225, 201267]",Mr. Hastings,['Mr. Lawrence Cavendish'],Anaphoric,I asked him,"['you', 'you']","[[201229, 201232], [201238, 201241]]","[['Mr. Lawrence Cavendish'], ['Mr. Lawrence Cavendish']]",X,1191,major,TheMysteriousAffairAtStyles,1653,1653,9,9,16,201225,201267
Q1192-0,"No,","[201314, 201317]",Mr. Lawrence Cavendish,['Mr. Hastings'],Anaphoric,he said,[],[],[],X,1192,minor,TheMysteriousAffairAtStyles,1655,1655,9,9,17,201314,201317
Q1192-1,I don't. I   I wish I did.,"[201338, 201364]",Mr. Lawrence Cavendish,['Mr. Hastings'],Anaphoric,he said,[],[],[],X,1192,minor,TheMysteriousAffairAtStyles,1655,1655,9,9,17,201338,201364
Q1193-0,"Pardon me, madame, for recalling unpleasant memories, but I have a little idea","[201771, 201849]",Hercule Poirot,"['Mary Cavendish', 'John Cavendish', 'Mr. Lawrence Cavendish', 'Mr. Hastings']",Implicit,,[],[],[],X,1193,major,TheMysteriousAffairAtStyles,1658,1658,9,9,9,201771,201849
Q1194-0,and would like to ask one or two questions.,"[201911, 201954]",Hercule Poirot,"['Mary Cavendish', 'John Cavendish', 'Mr. Lawrence Cavendish', 'Mr. Hastings']",Implicit,,[],[],[],X,1194,major,TheMysteriousAffairAtStyles,1658,1658,9,9,9,201911,201954
Q1195-0,Of me? Certainly.,"[201958, 201975]",Mary Cavendish,"['Hercule Poirot', 'John Cavendish', 'Mr. Lawrence Cavendish', 'Mr. Hastings']",Implicit,,[],[],[],X,1195,major,TheMysteriousAffairAtStyles,1659,1659,9,9,14,201958,201975
Q1196-0,"You are too amiable, madame. What I want to ask is this: the door leading into Mrs. Inglethorp's room from that of Mademoiselle Cynthia, it was bolted, you say?","[201979, 202139]",Hercule Poirot,"['Mary Cavendish', 'John Cavendish', 'Mr. Lawrence Cavendish', 'Mr. Hastings']",Implicit,,"['You', 'madame', 'Mrs. Inglethorp', 'Mademoiselle Cynthia', 'you']","[[201979, 201982], [202000, 202006], [202058, 202073], [202094, 202114], [202131, 202134]]","[['Mary Cavendish'], ['Mary Cavendish'], ['Mrs. Inglethorp'], ['Miss Murdoch'], ['Mary Cavendish']]",X,1196,major,TheMysteriousAffairAtStyles,1660,1660,9,9,9,201979,202139
Q1197-0,"Certainly it was bolted,","[202143, 202167]",Mary Cavendish,"['Hercule Poirot', 'John Cavendish', 'Mr. Lawrence Cavendish', 'Mr. Hastings']",Explicit,replied Mary Cavendish,[],[],[],X,1197,major,TheMysteriousAffairAtStyles,1661,1661,9,9,14,202143,202167
Q1197-1,I said so at the inquest.,"[202212, 202237]",Mary Cavendish,"['Hercule Poirot', 'John Cavendish', 'Mr. Lawrence Cavendish', 'Mr. Hastings']",Explicit,replied Mary Cavendish,[],[],[],X,1197,major,TheMysteriousAffairAtStyles,1661,1661,9,9,14,202212,202237
Q1198-0,Bolted?,"[202241, 202248]",Hercule Poirot,"['Mary Cavendish', 'John Cavendish', 'Mr. Lawrence Cavendish', 'Mr. Hastings']",Implicit,,[],[],[],X,1198,major,TheMysteriousAffairAtStyles,1662,1662,9,9,9,202241,202248
Q1199-0,Yes.,"[202252, 202256]",Mary Cavendish,"['Hercule Poirot', 'John Cavendish', 'Mr. Lawrence Cavendish', 'Mr. Hastings']",Implicit,,[],[],[],X,1199,major,TheMysteriousAffairAtStyles,1663,1663,9,9,14,202252,202256
Q1200-0,"I mean,","[202282, 202289]",Hercule Poirot,"['Mary Cavendish', 'John Cavendish', 'Mr. Lawrence Cavendish', 'Mr. Hastings']",Explicit,explained Poirot,[],[],[],X,1200,major,TheMysteriousAffairAtStyles,1664,1664,9,9,9,202282,202289
Q1200-1,"you are sure it was bolted, and not merely locked?","[202310, 202360]",Hercule Poirot,"['Mary Cavendish', 'John Cavendish', 'Mr. Lawrence Cavendish', 'Mr. Hastings']",Explicit,explained Poirot,['you'],"[[202310, 202313]]",[['Mary Cavendish']],X,1200,major,TheMysteriousAffairAtStyles,1664,1664,9,9,9,202310,202360
Q1201-0,"Oh, I see what you mean. No, I don't know. I said bolted, meaning that it was fastened, and I could not open it, but I believe all the doors were found bolted on the inside.","[202364, 202537]",Mary Cavendish,"['Hercule Poirot', 'John Cavendish', 'Mr. Lawrence Cavendish', 'Mr. Hastings']",Implicit,,['you'],"[[202379, 202382]]",[['Hercule Poirot']],X,1201,major,TheMysteriousAffairAtStyles,1665,1665,9,9,14,202364,202537
Q1202-0,"Still, as far as you are concerned, the door might equally well have been locked?","[202541, 202622]",Hercule Poirot,"['Mary Cavendish', 'John Cavendish', 'Mr. Lawrence Cavendish', 'Mr. Hastings']",Implicit,,['you'],"[[202558, 202561]]",[['Mary Cavendish']],X,1202,major,TheMysteriousAffairAtStyles,1666,1666,9,9,9,202541,202622
Q1203-0,"Oh, yes.","[202626, 202634]",Mary Cavendish,"['Hercule Poirot', 'John Cavendish', 'Mr. Lawrence Cavendish', 'Mr. Hastings']",Implicit,,[],[],[],X,1203,major,TheMysteriousAffairAtStyles,1667,1667,9,9,14,202626,202634
Q1204-0,"You yourself did not happen to notice, madame, when you entered Mrs. Inglethorp's room, whether that door was bolted or not?","[202638, 202762]",Hercule Poirot,"['Mary Cavendish', 'John Cavendish', 'Mr. Lawrence Cavendish', 'Mr. Hastings']",Implicit,,"['You', 'madame', 'you', 'Mrs. Inglethorp']","[[202638, 202641], [202677, 202683], [202690, 202693], [202702, 202717]]","[['Mary Cavendish'], ['Mary Cavendish'], ['Mary Cavendish'], ['Mrs. Inglethorp']]",X,1204,major,TheMysteriousAffairAtStyles,1668,1668,9,9,9,202638,202762
Q1205-0,I   I believe it was.,"[202766, 202787]",Mary Cavendish,"['Hercule Poirot', 'John Cavendish', 'Mr. Lawrence Cavendish', 'Mr. Hastings']",Implicit,,[],[],[],X,1205,major,TheMysteriousAffairAtStyles,1669,1669,9,9,14,202766,202787
Q1206-0,But you did not see it?,"[202791, 202814]",Hercule Poirot,"['Mary Cavendish', 'John Cavendish', 'Mr. Lawrence Cavendish', 'Mr. Hastings']",Implicit,,['you'],"[[202795, 202798]]",[['Mary Cavendish']],X,1206,major,TheMysteriousAffairAtStyles,1670,1670,9,9,9,202791,202814
Q1207-0,No. I   never looked.,"[202818, 202839]",Mary Cavendish,"['Hercule Poirot', 'John Cavendish', 'Mr. Lawrence Cavendish', 'Mr. Hastings']",Implicit,,[],[],[],X,1207,major,TheMysteriousAffairAtStyles,1671,1671,9,9,14,202818,202839
Q1208-0,"But _I_ did,","[202843, 202855]",Mr. Lawrence Cavendish,"['Mary Cavendish', 'Hercule Poirot', 'John Cavendish', 'Mr. Hastings']",Explicit,interrupted Lawrence,[],[],[],X,1208,minor,TheMysteriousAffairAtStyles,1672,1672,9,9,17,202843,202855
Q1208-1,I happened to notice that it _was_ bolted.,"[202889, 202931]",Mr. Lawrence Cavendish,"['Mary Cavendish', 'Hercule Poirot', 'John Cavendish', 'Mr. Hastings']",Explicit,interrupted Lawrence,[],[],[],X,1208,minor,TheMysteriousAffairAtStyles,1672,1672,9,9,17,202889,202931
Q1209-0,"Ah, that settles it.","[202935, 202955]",Hercule Poirot,"['Mary Cavendish', 'John Cavendish', 'Mr. Lawrence Cavendish', 'Mr. Hastings']",Implicit,,[],[],[],X,1209,major,TheMysteriousAffairAtStyles,1673,1673,9,9,9,202935,202955
Q1210-0,"You are annoyed, is it not so?","[203161, 203191]",Hercule Poirot,['Mr. Hastings'],Anaphoric,he asked,['You'],"[[203161, 203164]]",[['Mr. Hastings']],X,1210,major,TheMysteriousAffairAtStyles,1676,1676,9,9,9,203161,203191
Q1211-0,"Not at all,","[203246, 203257]",Mr. Hastings,['Hercule Poirot'],Anaphoric,I said,[],[],[],X,1211,major,TheMysteriousAffairAtStyles,1677,1677,9,9,16,203246,203257
Q1212-0,That is well. That lifts a great load from my mind.,"[203276, 203327]",Hercule Poirot,['Mr. Hastings'],Implicit,,[],[],[],X,1212,major,TheMysteriousAffairAtStyles,1678,1678,9,9,9,203276,203327
Q1213-0,"I gave Lawrence your message,","[203533, 203562]",Mr. Hastings,['Hercule Poirot'],Anaphoric,I said,"['Lawrence', 'your']","[[203540, 203548], [203549, 203553]]","[['Mr. Lawrence Cavendish'], ['Hercule Poirot']]",X,1213,major,TheMysteriousAffairAtStyles,1680,1680,9,9,16,203533,203562
Q1214-0,And what did he say? He was entirely puzzled?,"[203574, 203619]",Hercule Poirot,['Mr. Hastings'],Implicit,,"['he', 'He']","[[203587, 203589], [203595, 203597]]","[['Mr. Lawrence Cavendish'], ['Mr. Lawrence Cavendish']]",X,1214,major,TheMysteriousAffairAtStyles,1681,1681,9,9,9,203574,203619
Q1215-0,Yes. I am quite sure he had no idea of what you meant.,"[203623, 203677]",Mr. Hastings,['Hercule Poirot'],Implicit,,"['he', 'you']","[[203644, 203646], [203667, 203670]]","[['Mr. Lawrence Cavendish'], ['Hercule Poirot']]",X,1215,major,TheMysteriousAffairAtStyles,1682,1682,9,9,16,203623,203677
Q1216-0,Mademoiselle Cynthia was not at lunch to-day? How was that?,"[203896, 203955]",Hercule Poirot,['Mr. Hastings'],Implicit,,['Mademoiselle Cynthia'],"[[203896, 203916]]",[['Miss Murdoch']],X,1216,major,TheMysteriousAffairAtStyles,1685,1685,9,9,9,203896,203955
Q1217-0,She is at the hospital again. She resumed work to-day.,"[203959, 204013]",Mr. Hastings,['Hercule Poirot'],Implicit,,"['She', 'She']","[[203959, 203962], [203989, 203992]]","[['Miss Murdoch'], ['Miss Murdoch']]",X,1217,major,TheMysteriousAffairAtStyles,1686,1686,9,9,16,203959,204013
Q1218-0,"Ah, she is an industrious little demoiselle. And pretty too. She is like pictures I have seen in Italy. I would rather like to see that dispensary of hers. Do you think she would show it to me?","[204017, 204210]",Hercule Poirot,['Mr. Hastings'],Implicit,,"['she', 'She', 'hers', 'you', 'she']","[[204021, 204024], [204078, 204081], [204167, 204171], [204176, 204179], [204186, 204189]]","[['Miss Murdoch'], ['Miss Murdoch'], ['Cynthia'], ['Mr. Hastings'], ['Miss Murdoch']]",X,1218,major,TheMysteriousAffairAtStyles,1687,1687,9,9,9,204017,204210
Q1219-0,I am sure she would be delighted. It's an interesting little place.,"[204214, 204281]",Mr. Hastings,['Hercule Poirot'],Implicit,,['she'],"[[204224, 204227]]",[['Miss Murdoch']],X,1219,major,TheMysteriousAffairAtStyles,1688,1688,9,9,16,204214,204281
Q1220-0,Does she go there every day?,"[204285, 204313]",Hercule Poirot,['Mr. Hastings'],Implicit,,['she'],"[[204290, 204293]]",[['Miss Murdoch']],X,1220,major,TheMysteriousAffairAtStyles,1689,1689,9,9,9,204285,204313
Q1221-0,"She has all Wednesdays off, and comes back to lunch on Saturdays. Those are her only times off.","[204317, 204412]",Mr. Hastings,['Hercule Poirot'],Implicit,,"['She', 'her']","[[204317, 204320], [204393, 204396]]","[['Miss Murdoch'], ['Miss Murdoch']]",X,1221,major,TheMysteriousAffairAtStyles,1690,1690,9,9,16,204317,204412
Q1222-0,"I will remember. Women are doing great work nowadays, and Mademoiselle Cynthia is clever   oh, yes, she has brains, that little one.","[204416, 204548]",Hercule Poirot,['Mr. Hastings'],Implicit,,"['Mademoiselle Cynthia', 'she', 'that little one']","[[204474, 204494], [204516, 204519], [204532, 204547]]","[['Miss Murdoch'], ['Miss Murdoch'], ['Miss Murdoch']]",X,1222,major,TheMysteriousAffairAtStyles,1691,1691,9,9,9,204416,204548
Q1223-0,Yes. I believe she has passed quite a stiff exam.,"[204552, 204601]",Mr. Hastings,['Hercule Poirot'],Implicit,,['she'],"[[204567, 204570]]",[['Miss Murdoch']],X,1223,major,TheMysteriousAffairAtStyles,1692,1692,9,9,16,204552,204601
Q1224-0,"Without doubt. After all, it is very responsible work. I suppose they have very strong poisons there?","[204605, 204706]",Hercule Poirot,['Mr. Hastings'],Implicit,,[],[],[],X,1224,major,TheMysteriousAffairAtStyles,1693,1693,9,9,9,204605,204706
Q1225-0,"Yes, she showed them to us. They are kept locked up in a little cupboard. I believe they have to be very careful. They always take out the key before leaving the room.","[204710, 204877]",Mr. Hastings,['Hercule Poirot'],Implicit,,"['she', 'us']","[[204715, 204718], [204734, 204736]]","[['Miss Murdoch'], ['Mr. Hastings', 'Mr. Lawrence Cavendish']]",X,1225,major,TheMysteriousAffairAtStyles,1694,1694,9,9,16,204710,204877
Q1226-0,"Indeed. It is near the window, this cupboard?","[204881, 204926]",Hercule Poirot,['Mr. Hastings'],Implicit,,[],[],[],X,1226,major,TheMysteriousAffairAtStyles,1695,1695,9,9,9,204881,204926
Q1227-0,"No, right the other side of the room. Why?","[204930, 204972]",Mr. Hastings,['Hercule Poirot'],Implicit,,[],[],[],X,1227,major,TheMysteriousAffairAtStyles,1696,1696,9,9,16,204930,204972
Q1228-0,I wondered. That is all. Will you come in?,"[205008, 205050]",Hercule Poirot,['Mr. Hastings'],Implicit,,['you'],"[[205038, 205041]]",[['Mr. Hastings']],X,1228,major,TheMysteriousAffairAtStyles,1698,1698,9,9,9,205008,205050
Q1229-0,No. I think I'll be getting back. I shall go round the long way through the woods.,"[205083, 205165]",Mr. Hastings,['Hercule Poirot'],Implicit,,[],[],[],X,1229,major,TheMysteriousAffairAtStyles,1700,1700,9,9,16,205083,205165
Q1230-0,I tell you I won't have it!,"[206010, 206037]",John Cavendish,['Mary Cavendish'],Explicit,John to make such a fuss about it and to go shouting out,['you'],"[[206017, 206020]]",[['Mary Cavendish']],X,1230,major,TheMysteriousAffairAtStyles,1704,1704,9,9,12,206010,206037
Q1231-0,"I tell you, Mary, I won't have it.","[206411, 206445]",John Cavendish,['Mary Cavendish'],Explicit,John repeated,"['you', 'Mary']","[[206418, 206421], [206423, 206427]]","[['Mary Cavendish'], ['Mary Cavendish']]",X,1231,major,TheMysteriousAffairAtStyles,1707,1707,9,9,12,206411,206445
Q1232-0,Have _you_ any right to criticize my actions?,"[206486, 206531]",Mary Cavendish,['John Cavendish'],Explicit,Marys voice came,['you'],"[[206492, 206495]]",[['John Cavendish']],X,1232,major,TheMysteriousAffairAtStyles,1709,1709,9,9,14,206486,206531
Q1233-0,"It will be the talk of the village! My mother was only buried on Saturday, and here you are gadding about with the fellow.","[206535, 206657]",John Cavendish,['Mary Cavendish'],Implicit,,"['My mother', 'you']","[[206571, 206580], [206619, 206622]]","[['Mrs. Inglethorp'], ['Mary Cavendish']]",X,1233,major,TheMysteriousAffairAtStyles,1710,1710,9,9,12,206535,206657
Q1234-0,"Oh,","[206661, 206664]",Mary Cavendish,['John Cavendish'],Implicit,,[],[],[],X,1234,major,TheMysteriousAffairAtStyles,1711,1711,9,9,14,206661,206664
Q1235-0,if it is only village gossip that you mind!,"[206695, 206738]",Mary Cavendish,['John Cavendish'],Implicit,,['you'],"[[206729, 206732]]",[['John Cavendish']],X,1235,major,TheMysteriousAffairAtStyles,1711,1711,9,9,14,206695,206738
Q1236-0,"But it isn't. I've had enough of the fellow hanging about. He's a Polish Jew, anyway.","[206742, 206827]",John Cavendish,['Mary Cavendish'],Implicit,,"['the fellow', 'He']","[[206775, 206785], [206801, 206803]]","[['Dr. Bauerstein'], ['Dr. Bauerstein']]",X,1236,major,TheMysteriousAffairAtStyles,1712,1712,9,9,12,206742,206827
Q1237-0,A tinge of Jewish blood is not a bad thing. It leavens the,"[206831, 206889]",Mary Cavendish,['John Cavendish'],Implicit,,[],[],[],X,1237,major,TheMysteriousAffairAtStyles,1713,1713,9,9,14,206831,206889
Q1238-0,stolid stupidity of the ordinary Englishman.,"[206914, 206958]",Mary Cavendish,['John Cavendish'],Implicit,,[],[],[],X,1238,major,TheMysteriousAffairAtStyles,1713,1713,9,9,14,206914,206958
Q1239-0,Mary!,"[207070, 207075]",John Cavendish,['Mary Cavendish'],Implicit,,['Mary'],"[[207070, 207074]]",[['Mary Cavendish']],X,1239,major,TheMysteriousAffairAtStyles,1715,1715,9,9,12,207070,207075
Q1240-0,Well?,"[207079, 207084]",Mary Cavendish,['John Cavendish'],Implicit,,[],[],[],X,1240,major,TheMysteriousAffairAtStyles,1716,1716,9,9,14,207079,207084
Q1241-0,Am I to understand that you will continue to see Bauerstein against my express wishes?,"[207150, 207236]",John Cavendish,['Mary Cavendish'],Implicit,,['Bauerstein'],"[[207199, 207209]]",[['Dr. Bauerstein']],X,1241,major,TheMysteriousAffairAtStyles,1718,1718,9,9,12,207150,207236
Q1242-0,If I choose.,"[207240, 207252]",Mary Cavendish,['John Cavendish'],Implicit,,[],[],[],X,1242,major,TheMysteriousAffairAtStyles,1719,1719,9,9,14,207240,207252
Q1243-0,You defy me?,"[207256, 207268]",John Cavendish,['Mary Cavendish'],Implicit,,['You'],"[[207256, 207259]]",[['Mary Cavendish']],X,1243,major,TheMysteriousAffairAtStyles,1720,1720,9,9,12,207256,207268
Q1244-0,"No, but I deny your right to criticize my actions. Have _you_ no friends of whom I should disapprove?","[207272, 207373]",Mary Cavendish,['John Cavendish'],Implicit,,"['your', 'you']","[[207287, 207291], [207329, 207332]]","[['John Cavendish'], ['John Cavendish']]",X,1244,major,TheMysteriousAffairAtStyles,1721,1721,9,9,14,207272,207373
Q1245-0,What do you mean?,"[207440, 207457]",John Cavendish,['Mary Cavendish'],Anaphoric,he said,['you'],"[[207448, 207451]]",[['Mary Cavendish']],X,1245,major,TheMysteriousAffairAtStyles,1723,1723,9,9,12,207440,207457
Q1246-0,You see!,"[207492, 207500]",Mary Cavendish,['John Cavendish'],Explicit,said Mary,['You'],"[[207492, 207495]]",[['John Cavendish']],X,1246,major,TheMysteriousAffairAtStyles,1724,1724,9,9,14,207492,207500
Q1246-1,"You _do_ see, don't you, that _you_ have no right to dictate to _me_ as to the choice of my friends?","[207522, 207622]",Mary Cavendish,['John Cavendish'],Explicit,said Mary,"['You', 'you', 'you']","[[207522, 207525], [207542, 207545], [207553, 207556]]","[['John Cavendish'], ['John Cavendish'], ['John Cavendish']]",X,1246,major,TheMysteriousAffairAtStyles,1724,1724,9,9,14,207522,207622
Q1247-0,"No right? Have I _no_ right, Mary?","[207688, 207722]",John Cavendish,['Mary Cavendish'],Anaphoric,he said,['Mary'],"[[207717, 207721]]",[['Mary Cavendish']],X,1247,major,TheMysteriousAffairAtStyles,1726,1726,9,9,12,207688,207722
